trial,odour,conc,absamp,linearhex,percent,normalized,gb,humid,temp,dewp,hour,min
14,2-Heptanone,0.01,155.38,125.0012682,124.3027389,119.5512497,Good,70,14.01660331,9.4,2028.9668,58.9668
14,2-Heptanone,0.1,105.148,127.2033221,82.66136313,79.0244968,Bad,74,14,9.4,2030.0632,60.0632
14,2-Heptanone,0.1,193.085,131.6385607,146.6781458,131.8235178,Good,74.10046739,13.99330217,9.410046739,2032.2715,62.2715
14,2-Heptanone,1,91.7206,133.4300894,68.74056698,54.52549434,Good,74.14104924,13.99059672,9.414104924,2033.1635,63.1635
14,2-Heptanone,10,191.711,135.1256147,141.8761353,129.5159825,Good,74.17945642,13.98803624,9.417945642,2034.0077,64.0077
14,Hexane,0,138.168,138.168,100,100,Good,74.24837278,13.98344181,9.424837278,2035.5225,65.5225
14,Methyl Palmitate,0.01,211.578,138.4182736,152.8540954,134.5781349,Good,74.3147596,13.97901603,9.43147596,2036.9817,66.9817
14,Methyl Palmitate,0.1,182.846,138.6048126,131.9189403,124.1958738,Good,74.36424035,13.97571731,9.436424035,2038.0693,68.0693
14,Methyl Palmitate,1,188.171,138.7686087,135.6005524,126.2539877,Good,74.40768841,13.97282077,9.440768841,2039.0243,69.0243
14,Methyl Palmitate,10,137.726,138.9360924,99.12902946,99.12137691,Good,74.45211462,13.96985903,9.445211462,2040.0008,70.0008
14,2-Hydroxyhexanoic Acid (DCM),0.01,141.556,139.2057129,101.6883553,101.6603232,Good,74.52363332,13.96509111,9.452363332,2041.5728,71.5728
14,2-Hydroxyhexanoic Acid (DCM),0.1,90.683,139.3850139,65.05936143,46.29421839,Good,74.57119416,13.96192039,9.457119416,2042.6182,72.6182
14,2-Hydroxyhexanoic Acid (DCM),1,151.093,139.5498049,108.2717386,107.6397948,Good,74.6149061,13.95900626,9.46149061,2043.579,73.579
14,2-Hydroxyhexanoic Acid (DCM),10,191.422,139.7082326,137.0155476,127.015582,Good,74.65693016,13.95620466,9.465693016,2044.5027,74.5027
14,Benzoic Acid,0.01,142.258,139.9889157,101.6209028,101.5950486,Good,74.7313833,13.95124111,9.47313833,2046.1392,76.1392
14,Benzoic Acid,0.1,196.411,140.1391794,140.1542387,128.6500352,Good,74.77124178,13.94858388,9.477124178,2047.0153,77.0153
14,Benzoic Acid,1,81.9397,140.3050337,58.40111208,28.77038391,Good,74.81523579,13.94565095,9.481523579,2047.9823,77.9823
14,Benzoic Acid,10,128.754,140.479035,91.65353394,90.89345964,Good,74.86139082,13.94257395,9.486139082,2048.9968,78.9968
14,Methyl Oleate,0.01,141.19,140.7459455,100.3155007,100.3145085,Good,74.93219069,13.93785395,9.493219069,2050.553,80.553
14,Methyl Oleate,0.1,121.429,140.9474233,86.15198286,83.92606103,Good,74.98563408,13.93429106,9.498563408,2051.7277,81.7277
14,Methyl Oleate,1,193.253,141.1006714,136.9610776,126.9865558,Good,75.02628418,13.93158105,9.502628418,2052.6212,82.6212
14,Methyl Oleate,10,144.485,141.2539708,102.28739,102.2362385,Good,75.06694793,13.92887014,9.506694793,2053.515,83.515
14,Hexane,0,141.541,141.541,100,100,Good,75.1430844,13.92379437,9.51430844,2055.1885,85.1885
14,Methyl Palmitate,0.01,113.678,144.4742327,78.68392714,72.90924128,Good,75.21090888,13.91927274,9.521090888,2056.6793,86.6793
14,Methyl Palmitate,0.1,134.995,146.133276,92.37800157,91.7491196,Good,75.24927056,13.9167153,9.524927056,2057.5225,87.5225
14,Methyl Palmitate,1,88.5162,148.1879948,59.73236909,32.58658325,Good,75.29678136,13.91354791,9.529678136,2058.5668,88.5668
14,Methyl Palmitate,10,118.271,150.0205766,78.83651875,73.15523112,Good,75.33915573,13.91072295,9.533915573,2059.4982,89.4982
14,Hexadecanal,0.01,103.287,153.1908998,67.42371782,51.68423926,Good,75.41246239,13.90583584,9.541246239,2101.1095,91.1095
14,Hexadecanal,0.1,156.326,155.2239755,100.7099577,100.7049528,Good,75.45947274,13.90270182,9.545947274,2102.1428,92.1428
14,Hexadecanal,1,160.355,157.1860225,102.0160683,101.9762262,Good,75.50484071,13.89967729,9.550484071,2103.14,93.14
14,Hexadecanal,10,176.895,159.1122599,111.1762224,110.0527093,Good,75.54938066,13.89670796,9.554938066,2104.119,94.119
14,2-Nonanal,0.01,163.101,162.2137186,100.546983,100.5440073,Good,75.62109498,13.891927,9.562109498,2105.6953,95.6953
14,2-Nonanal,0.1,106.064,164.0217059,64.66461217,45.35591162,Good,75.66290066,13.88913996,9.566290066,2106.6142,96.6142
14,2-Nonanal,1,150.116,166.0961004,90.37900326,89.354832,Good,75.71086641,13.88594224,9.571086641,2107.6685,97.6685
14,2-Nonanal,10,192.139,168.1419652,114.2718891,112.4894138,Good,75.75817248,13.8827885,9.575817248,2108.7083,98.7083
14,2-Heptanol,0.01,105.82,171.2383083,61.79691977,38.17963684,Good,75.82976852,13.87801543,9.582976852,2110.282,100.282
14,2-Heptanol,0.1,110.138,172.7985803,63.73779218,43.10721068,Good,75.86584633,13.87561024,9.586584633,2111.075,101.075
14,2-Heptanol,1,163.971,174.7720391,93.81992729,93.41283575,Good,75.91147817,13.87256812,9.591147817,2112.078,102.078
14,2-Heptanol,10,135.33,176.6431849,76.61206974,69.47226417,Good,75.95474426,13.86968372,9.595474426,2113.029,103.029
14,Hexane,0,179.626,179.626,100,100,Good,76.02371521,13.86508565,9.602371521,2114.545,104.545
14,Methyl Palmitate,0.01,120.224,181.1405599,66.3705578,49.33078262,Good,76.0982366,13.86011756,9.60982366,2116.183,106.183
14,Methyl Palmitate,0.1,106.369,182.074446,58.4206089,28.8275287,Good,76.14418691,13.85705421,9.614418691,2117.193,107.193
14,Methyl Palmitate,1,119.72,183.2404167,65.3349311,46.94251863,Good,76.20155655,13.85322956,9.620155655,2118.454,108.454
14,Methyl Palmitate,10,132.278,183.9255748,71.91930766,60.95527994,Good,76.2352686,13.85098209,9.62352686,2119.195,109.195
14,Palmitic Acid,10,147.324,185.4687985,79.43330695,74.10822507,Good,76.31120035,13.84591998,9.631120035,2120.864,110.864
14,Methyl Palmitate,0.01,153.259,186.9038394,81.99885058,78.04707104,Good,76.38180914,13.84121272,9.638180914,2122.416,112.416
14,Methyl Palmitate,0.1,142.41,187.9227923,75.78112173,68.04101376,Good,76.43194502,13.83787033,9.643194502,2123.518,113.518
14,Methyl Palmitate,1,96.2677,188.7993508,50.98942321,3.880895877,Good,76.47507461,13.83499503,9.647507461,2124.466,114.466
14,Methyl Palmitate,10,112.976,189.7175181,59.54958779,32.07272509,Good,76.5202515,13.83198323,9.65202515,2125.459,115.459
14,Heptadecane,0.01,259.399,191.1488604,135.7052297,126.3108723,Good,76.59067831,13.82728811,9.659067831,2127.007,117.007
14,Heptadecane,0.1,101.471,192.1557931,52.80663068,10.62984193,Good,76.64022275,13.82398515,9.664022275,2128.096,118.096
14,Heptadecane,1,167.496,193.2755318,86.66177164,84.6088672,Good,76.69531762,13.82031216,9.669531762,2129.307,119.307
14,Heptadecane,10,202.957,194.0790437,104.5744023,104.3743041,Good,76.73485308,13.81767646,9.673485308,2130.176,120.176
14,Hexane,0,195.282,195.282,100,100,Good,76.79404254,13.8137305,9.679404254,2131.477,121.477
14,Methyl Palmitate,0.01,114.868,196.7447801,58.38426816,28.720984,Good,76.86601618,13.80893225,9.686601618,2133.059,123.059
14,Methyl Palmitate,0.1,143.066,197.7480142,72.34762917,61.77846994,Good,76.91537864,13.80564142,9.691537864,2134.144,124.144
14,Methyl Palmitate,1,211.258,198.6855989,106.3277868,105.9512071,Good,76.96151093,13.80256594,9.696151093,2135.158,125.158
14,Methyl Palmitate,10,123.978,199.4678441,62.1543791,39.11029045,Good,77,13.8,9.7,2136.004,126.004
15,Hexane,0,357.773,357.773,100,100,Good,94,13.7,12.6,2300.695,0.695
15,Methyl Palmitate,0.01,178.986,353.3124726,50.65940602,2.603291542,Good,93.94931811,13.70760228,12.60253409,2302.20733,2.20733
15,Methyl Palmitate,0.1,301.651,350.4765855,86.06880245,83.81388243,Good,93.91709588,13.71243562,12.60414521,2303.16883,3.16883
15,Methyl Palmitate,1,289.673,347.3496772,83.39521209,80.0890393,Good,93.88156698,13.71776495,12.60592165,2304.229,4.229
15,Methyl Palmitate,10,153.687,344.2075497,44.64951455,-23.96660075,Good,93.84586515,13.72312023,12.60770674,2305.29433,5.29433
15,Octanoic Acid,0.01,200.684,340.0124425,59.02254592,30.57321834,Good,93.79819904,13.73027014,12.61009005,2306.71667,6.71667
15,Octanoic Acid,0.1,342.484,336.973044,101.6354293,101.6091134,Good,93.76366445,13.73545033,12.61181678,2307.74717,7.74717
15,Octanoic Acid,1,307.541,334.1017636,92.05009776,91.36350483,Good,93.73104008,13.74034399,12.613448,2308.72067,8.72067
15,Octanoic Acid,10,303.253,331.0206011,91.61151874,90.84342081,Good,93.69603095,13.74559536,12.61519845,2309.76533,9.76533
15,2-Hydroxyhexanoic Acid (DCM),0.01,257.172,326.8711217,78.67687995,72.89785758,Good,93.64888328,13.75266751,12.61755584,2311.1722,11.1722
15,2-Hydroxyhexanoic Acid (DCM),0.1,354.401,323.8514845,109.4331868,108.6200421,Good,93.61457323,13.75781402,12.61927134,2312.196,12.196
15,2-Hydroxyhexanoic Acid (DCM),1,230.164,320.7713837,71.7532834,60.63355533,Good,93.57957617,13.76306357,12.62102119,2313.2403,13.2403
15,2-Hydroxyhexanoic Acid (DCM),10,308.243,318.039022,96.9198679,96.82198071,Good,93.54853023,13.76772047,12.62257349,2314.1667,14.1667
15,2-Heptanol,0.01,338.455,313.3582599,108.0089608,107.4150892,Good,93.49534596,13.77569811,12.6252327,2315.7537,15.7537
15,2-Heptanol,0.1,225.021,310.4536509,72.48135087,62.03347648,Good,93.46234289,13.78064857,12.62688286,2316.7385,16.7385
15,2-Heptanol,1,279.724,307.3885923,91.00012395,90.11003979,Good,93.42751674,13.78587249,12.62862416,2317.7777,17.7777
15,2-Heptanol,10,214.813,304.5025647,70.54554703,58.24760852,Good,93.3947248,13.79079128,12.63026376,2318.7562,18.7562
15,Hexane,0,147.034,300.2288254,48.97397837,-4.190068556,Bad,93.34616525,13.79807521,12.63269174,2320.2052,20.2052
15,Hexane,0,297.226,297.226,100,100,Good,93.31204622,13.80319307,12.63439769,2321.2233,21.2233
15,Methyl Palmitate,0.01,214.34,292.6905138,73.23093503,63.44568732,Good,93.26095648,13.81085653,12.63695218,2322.7478,22.7478
15,Methyl Palmitate,0.1,197.784,289.7475798,68.26079449,53.5030236,Good,93.22780596,13.81582911,12.6386097,2323.737,23.737
15,Methyl Palmitate,1,263.458,286.3152476,92.01675503,91.32413986,Good,93.18914263,13.8216286,12.64054287,2324.8907,24.8907
15,Methyl Palmitate,10,256.699,283.2744339,90.61848486,89.64723902,Good,93.15488955,13.82676657,12.64225552,2325.9128,25.9128
15,Heptadecane,0.01,224.243,278.6639761,80.47075303,75.73124865,Good,93.1029553,13.83455671,12.64485224,2327.4625,27.4625
15,Heptadecane,0.1,275.94,275.7915511,100.0538265,100.0537975,Good,93.07059902,13.83941015,12.64647005,2328.428,28.428
15,Heptadecane,1,218.048,272.664163,79.96943845,74.95222933,Good,93.03537072,13.84469439,12.64823146,2329.4792,29.4792
15,Heptadecane,10,261.032,269.8295214,96.73960012,96.62971536,Good,93.00344005,13.84948399,12.649828,2330.432,30.432
15,Hexadecanal,0.01,202.789,265.1943705,76.46806364,69.22645188,Good,92.95122765,13.85731585,12.65243862,2331.99,31.99
15,Hexadecanal,0.1,237.411,262.368059,90.4877678,89.48782533,Good,92.91939081,13.86209138,12.65403046,2332.94,32.94
15,Hexadecanal,1,253.662,259.2918421,97.82876235,97.78057332,Good,92.88473893,13.86728916,12.65576305,2333.974,33.974
15,Hexadecanal,10,134.354,256.165644,52.44809487,9.335305238,Good,92.84952404,13.87257139,12.6575238,2335.0248,35.0248
15,Hexadecanal,10,227.631,253.3289198,89.85590756,88.71071172,Good,92.81756991,13.87736451,12.6591215,2335.9783,35.9783
15,Methyl Oleate,0.01,274.49,248.4328558,110.4886063,109.4929302,Good,92.76241846,13.88563723,12.66187908,2337.624,37.624
15,Methyl Oleate,0.1,231.339,245.7737429,94.12681651,93.76035044,Good,92.73246503,13.89013025,12.66337675,2338.5178,38.5178
15,Methyl Oleate,1,216.293,242.7846954,89.08839976,87.75194047,Good,92.69879506,13.89518074,12.66506025,2339.5225,39.5225
15,Methyl Oleate,10,266.708,238.7802583,111.6960011,110.4712801,Good,92.65368729,13.90194691,12.66731564,2340.8685,40.8685
15,Hexane,0,235.184,235.184,100,100,Good,92.61317743,13.90802338,12.66934113,2342.0773,42.0773
15,Methyl Palmitate,0.01,192.49,231.551109,83.13067505,79.70746065,Good,92.56143755,13.91578437,12.67192812,2343.6212,43.6212
15,Methyl Palmitate,0.1,227.432,229.2620512,99.20176445,99.19534138,Good,92.52883663,13.92067451,12.67355817,2344.594,44.594
15,Methyl Palmitate,1,228.821,226.9294617,100.8335358,100.8266454,Good,92.49561573,13.92565764,12.67521921,2345.5853,45.5853
15,Methyl Palmitate,10,175.964,224.1222598,78.51250481,72.63175434,Good,92.45563537,13.93165469,12.67721823,2346.7783,46.7783
15,2-Nonanal,0.01,233.826,221.1423433,105.735517,105.4243996,Good,92.41319519,13.93802072,12.67934024,2348.0447,48.0447
15,2-Nonanal,0.1,288.467,218.6128026,131.9533882,124.2156633,Good,92.3771693,13.9434246,12.68114153,2349.1197,49.1197
15,2-Nonanal,1,252.167,216.448457,116.502101,114.1646381,Good,92.34634454,13.94804832,12.68268277,2350.0395,50.0395
15,2-Nonanal,10,286.118,213.924799,133.7469996,125.2319676,Good,92.31040243,13.95343963,12.68447988,2351.112,51.112
15,Benzoic Acid,0.01,124.42,210.4274443,59.12726851,30.87329666,Good,92.26059287,13.96091107,12.68697036,2352.5983,52.5983
15,Benzoic Acid,0.1,229.37,207.9609656,110.294737,109.3338424,Good,92.22546511,13.96618023,12.68872674,2353.6465,53.6465
15,Benzoic Acid,1,232.498,205.7502647,113.0000976,111.5045012,Good,92.19398016,13.97090298,12.69030099,2354.586,54.586
15,Benzoic Acid,10,223.877,203.0741284,110.2439793,109.2920986,Good,92.15586644,13.97662003,12.69220668,2355.7233,55.7233
15,Palmitic Acid,10,230.865,199.8393753,115.5252811,113.4388602,Good,92.10979686,13.98353047,12.69451016,2357.098,57.098
15,Hexane,0,195.938,195.938,100,100,Good,92.05423321,13.99186502,12.69728834,2358.756,58.756
15,Methyl Palmitate,0.01,291.733,202.8661568,143.8056523,130.4617041,Good,92,14,12.7,2400.3743,60.3743
15,Methyl Palmitate,0.1,248.947,206.9319484,120.3038013,116.877107,Good,91.9849823,14.01201416,12.70901062,2401.324,61.324
15,Methyl Palmitate,1,272.415,211.0033055,129.1046125,122.5434335,Good,91.96994404,14.02404477,12.71803358,2402.275,62.275
15,Methyl Palmitate,10,179.55,215.7994583,83.20224778,79.8109394,Good,91.95222862,14.0382171,12.72866283,2403.3953,63.3953
15,Heptacosane,0.01,224.091,222.0452026,100.9213428,100.9129315,Good,91.92915889,14.05667289,12.74250467,2404.8542,64.8542
15,Heptacosane,0.1,276.886,226.4932994,122.2490911,118.1998009,Good,91.91272907,14.06981674,12.75236256,2405.8932,65.8932
15,Heptacosane,1,239.883,231.1682962,103.7698525,103.6328976,Good,91.89546117,14.08363107,12.7627233,2406.9852,66.9852
15,Heptacosane,10,235.779,235.4913838,100.1221345,100.1219855,Good,91.8794931,14.09640552,12.77230414,2407.995,67.995
15,Dodecyl Aldehyde,0.01,325.638,242.2919629,134.3990102,125.5946901,Good,91.85437398,14.11650081,12.78737561,2409.5835,69.5835
15,Dodecyl Aldehyde,0.1,223.297,246.2747005,90.66988998,89.70980331,Good,91.83966305,14.12826956,12.79620217,2410.5138,70.5138
15,Dodecyl Aldehyde,1,245.193,250.4252586,97.91065062,97.86606526,Good,91.82433225,14.1405342,12.80540065,2411.4833,71.4833
15,Dodecyl Aldehyde,10,181.091,254.6914072,71.10212394,59.35722526,Good,91.8085745,14.1531404,12.8148553,2412.4798,72.4798
15,Ethyl Palmitate,0.01,295.959,261.4448938,113.2012929,111.6617863,Good,91.78362933,14.17309654,12.8298224,2414.0573,74.0573
15,Ethyl Palmitate,0.1,285.233,265.8938468,107.2732609,106.7801247,Good,91.76719635,14.18624292,12.83968219,2415.0965,75.0965
15,Ethyl Palmitate,1,259.277,270.3761926,95.89490758,95.71917578,Good,91.75064004,14.19948797,12.84961598,2416.1435,76.1435
15,Ethyl Palmitate,10,234.161,274.6714529,85.25130571,82.69974381,Good,91.73477475,14.2121802,12.85913515,2417.1468,77.1468
15,Hexane,0,280.701,280.701,100,100,Good,91.71250358,14.22999714,12.87249785,2418.5552,78.5552
15,Methyl Palmitate,0.01,264.572,281.426673,94.0109895,93.62945701,Good,91.68961411,14.24830871,12.88623153,2420.0027,80.0027
15,Methyl Palmitate,0.1,228.699,281.9566273,81.11141142,76.71278523,Good,91.67289808,14.26168153,12.89626115,2421.0598,81.0598
15,Methyl Palmitate,1,249.71,282.4434173,88.41062836,86.89142714,Good,91.65754356,14.27396515,12.90547386,2422.0308,82.0308
15,Methyl Palmitate,10,361.664,282.9438434,127.8218305,121.7661024,Good,91.64175892,14.28659286,12.91494465,2423.029,83.029
15,2-Heptanone,0.01,290.344,283.722557,102.3337739,102.280551,Good,91.61719643,14.30624285,12.92968214,2424.5823,84.5823
15,2-Heptanone,0.1,317.383,284.1877397,111.6807503,110.4590543,Good,91.60252345,14.31798124,12.93848593,2425.5102,85.5102
15,2-Heptanone,1,285.202,284.6680124,100.1875826,100.1872314,Good,91.5873745,14.3301004,12.9475753,2426.4682,86.4682
15,2-Heptanone,10,222.656,285.2013256,78.06976336,71.90943626,Good,91.57055253,14.34355798,12.95766848,2427.532,87.532
15,trans-Nerolidol,0.01,271.82,286.1167514,95.00317569,94.74036075,Good,91.5416778,14.36665776,12.97499332,2429.358,89.358
15,trans-Nerolidol,0.1,193.619,286.5908578,67.55937767,51.98205868,Good,91.52672335,14.37862132,12.98396599,2430.3037,90.3037
15,trans-Nerolidol,1,334.442,287.0802045,116.4977573,114.1614377,Good,91.51128818,14.39096945,12.99322709,2431.2798,91.2798
15,trans-Nerolidol,10,289.948,287.5261362,100.8423108,100.8352752,Good,91.49722243,14.40222206,13.00166654,2432.1693,92.1693
15,Octadecanol,0.01,215.759,288.3783947,74.81801826,66.34235666,Good,91.47034016,14.42372788,13.01779591,2433.8693,93.8693
15,Octadecanol,0.1,212.906,288.8439784,73.70968963,64.33262642,Good,91.45565453,14.43547638,13.02660728,2434.798,94.798
15,Octadecanol,1,291.122,289.3699723,100.6054629,100.6018191,Good,91.43906342,14.44874926,13.03656195,2435.8472,95.8472
15,Octadecanol,10,152.786,289.8467858,52.712677,10.29231356,Good,91.42402358,14.46078114,13.04558585,2436.7983,96.7983
15,Hexane,0,290.588,290.588,100,100,Good,91.40064391,14.47948487,13.05961365,2438.2768,98.2768
15,Methyl Palmitate,0.01,233.963,292.7098974,79.92999283,74.89051799,Good,91.37534295,14.49972564,13.07479423,2439.8768,99.8768
15,Methyl Palmitate,0.1,282.455,294.0071724,96.07078552,95.91008394,Good,91.35987457,14.51210034,13.08407526,2440.855,100.855
15,Methyl Palmitate,1,235.138,295.2352205,79.64429163,74.44172337,Good,91.34523164,14.52381469,13.09286102,2441.781,101.781
15,Methyl Palmitate,10,139.13,296.7430938,46.88567414,-13.28476518,Good,91.32725214,14.53819829,13.10364872,2442.918,102.918
15,Geraniol,0.01,166.733,298.8079652,55.79938269,20.78654783,Good,91.30263114,14.55789509,13.11842131,2444.475,104.475
15,Geraniol,0.1,308.716,300.1527177,102.8529751,102.7738382,Good,91.28659666,14.57072267,13.12804201,2445.489,105.489
15,Geraniol,1,267.166,301.6062174,88.58106517,87.10905677,Good,91.2692655,14.5845876,13.1384407,2446.585,106.585
15,Geraniol,10,246.307,302.9085319,81.3139856,77.01992558,Good,91.25373703,14.59701037,13.14775778,2447.567,107.567
15,Methyl Palmitate,0.01,205.948,304.900463,67.54597811,51.95269534,Good,91.22998575,14.6160114,13.16200855,2449.069,109.069
15,Methyl Palmitate,0.1,257.889,306.555543,84.12472255,81.12887987,Good,91.210251,14.6317992,13.1738494,2450.317,110.317
15,Methyl Palmitate,1,312.119,307.847248,101.3876207,101.3686293,Good,91.19484904,14.64412077,13.18309058,2451.291,111.291
15,Methyl Palmitate,10,238.754,308.9904202,77.26906221,70.58209697,Good,91.18121815,14.65502548,13.19126911,2452.153,112.153
15,Butyric Acid,0.01,304.947,310.9571539,98.06720835,98.02911526,Good,91.15776732,14.67378615,13.20533961,2453.636,113.636
15,Butyric Acid,0.1,262.604,312.3456705,84.07480071,81.05829671,Good,91.141211,14.6870312,13.2152734,2454.683,114.683
15,Butyric Acid,1,278.976,313.7713203,88.91061163,87.52748613,Good,91.12421191,14.70063047,13.22547285,2455.758,115.758
15,Butyric Acid,10,232.529,315.0776133,73.80054634,64.49964809,Good,91.10863601,14.71309119,13.23481839,2456.743,116.743
15,Butyric Acid,10,217.331,316.2221117,68.7273255,54.49746622,Good,91.0949893,14.72400856,13.24300642,2457.606,117.606
15,Hexane,0,318.222,318.222,100,100,Good,91.07114314,14.74308548,13.25731411,2459.114,119.114
15,Methyl Palmitate,0.01,235.733,319.9619558,73.67532162,64.2693404,Good,91.05039636,14.75968292,13.26976219,100.426,120.426
15,Methyl Palmitate,0.1,233.673,321.4194341,72.70033334,62.44904884,Good,91.03301776,14.77358579,13.28018935,101.525,121.525
15,Methyl Palmitate,1,282.486,322.8450839,87.49893187,85.71289059,Good,91.01601867,14.78718506,13.2903888,102.6,122.6
15,Methyl Palmitate,10,312.302,324.1885102,96.33345729,96.19390519,Good,91,14.8,13.3,103.613,123.613
16,Hexane,0,290.024,290.024,100,100,Good,91,11.3,9.8,2401.629,1.629
16,Methyl Palmitate,0.01,184.662,293.804874,62.85191852,40.89586704,Good,91.0493513,11.28025948,9.790129739,2403.08817,3.08817
16,Methyl Palmitate,0.1,342.026,296.309599,115.4285926,113.3663526,Good,91.08204519,11.26718193,9.783590963,2404.05483,4.05483
16,Methyl Palmitate,1,235.062,299.0367452,78.60639329,72.78388459,Good,91.1176423,11.25294308,9.776471539,2405.10733,5.10733
16,Methyl Palmitate,10,166.824,301.6783846,55.29862546,19.16367873,Bad,91.15212331,11.23915067,9.769575337,2406.12683,6.12683
16,Methyl Palmitate,10,144.562,304.0933017,47.53869921,-10.35493539,Bad,91.18364494,11.22654202,9.763271012,2407.05883,7.05883
16,2-Heptanol,0.01,236.313,308.1985053,76.67558276,69.58038479,Good,91.23722968,11.20510813,9.752554064,2408.64317,8.64317
16,2-Heptanol,0.1,136.032,311.2110884,43.71052481,-28.77785256,Good,91.27655258,11.18937897,9.744689485,2409.80583,9.80583
16,2-Heptanol,1,168.793,313.3543791,53.86648831,14.35582098,Good,91.3045287,11.17818852,9.73909426,2410.633,10.633
16,2-Heptanol,10,302.719,316.2084898,95.73398873,95.5438906,Good,91.34178307,11.16328677,9.731643386,2411.7345,11.7345
16,Methyl Palmitate,0.01,176.895,320.1166652,55.25954105,19.03577535,Good,91.39279602,11.14288159,9.721440795,2413.2428,13.2428
16,Methyl Palmitate,0.1,316.65,322.5587889,98.16815133,98.13396845,Good,91.42467278,11.13013089,9.715065445,2414.1853,14.1853
16,Methyl Palmitate,1,253.571,325.2960404,77.95084124,71.71402077,Good,91.4604018,11.11583928,9.70791964,2415.2417,15.2417
16,Methyl Palmitate,10,235.87,327.560673,72.00803376,61.12660661,Good,91.48996178,11.10401529,9.702007644,2416.1157,16.1157
16,Heptadecane,0.01,472.473,331.2050731,142.6527062,129.8996825,Good,91.53753171,11.08498732,9.692493658,2417.5222,17.5222
16,Heptadecane,0.1,290.741,333.7671653,87.10892809,85.20120475,Good,91.5709744,11.07161024,9.685805121,2418.511,18.511
16,Heptadecane,1,290.344,336.088025,86.38927257,84.2448871,Good,91.60126831,11.05949268,9.679746339,2419.4067,19.4067
16,Heptadecane,10,341.843,339.1237727,100.8018392,100.7954609,Good,91.64089356,11.04364257,9.671821287,2420.5783,20.5783
16,Hexane,0,342.941,342.941,100,100,Good,91.69071938,11.02371225,9.661856123,2422.0515,22.0515
16,Methyl Palmitate,0.01,320.557,339.406751,94.44626515,94.11968823,Good,91.73461291,11.00615483,9.653077417,2423.3493,23.3493
16,Methyl Palmitate,0.1,312.286,336.2730937,92.86678175,92.31886998,Good,91.7735313,10.99058748,9.64529374,2424.5,24.5
16,Methyl Palmitate,1,335.938,333.3973294,100.7620549,100.7562915,Good,91.8092468,10.97630128,9.638150641,2425.556,25.556
16,Methyl Palmitate,10,210.556,330.7756454,63.65523065,42.90371901,Good,91.84180674,10.9632773,9.631638651,2426.5187,26.5187
16,Methyl Oleate,0.01,189.819,326.6594353,58.1091435,27.91004309,Good,91.89292793,10.94282883,9.621414415,2428.0302,28.0302
16,Methyl Oleate,0.1,344.925,323.5949489,106.5915896,106.1839678,Good,91.93098725,10.9276051,9.61380255,2429.1555,29.1555
16,Methyl Oleate,1,107.422,321.0111182,33.46363846,-98.83182048,Bad,91.96307708,10.91476917,9.607384584,2430.1043,30.1043
16,Methyl Oleate,10,305.542,318.3940637,95.96347258,95.79368345,Good,91.99557953,10.90176819,9.600884094,2431.0653,31.0653
16,Octanoic Acid,0.01,179.81,311.5739271,57.71022039,26.72046766,Good,92.08028207,10.86788717,9.583943586,2433.5697,33.5697
16,Octanoic Acid,0.1,311.905,308.7036093,101.0370435,101.0263993,Good,92.11592992,10.85362803,9.576814016,2434.6237,34.6237
16,Octanoic Acid,1,194.87,305.8406443,63.71618803,43.05401329,Good,92.15148645,10.83940542,9.569702709,2435.675,35.675
16,Octanoic Acid,10,147.827,303.1772944,48.75925827,-5.089255955,Good,92.18456387,10.82617445,9.563087226,2436.653,36.653
16,Hexadecanal,0.01,206.818,296.4216991,69.77154528,56.67509641,Good,92.26846484,10.79261406,9.546307031,2439.1337,39.1337
16,Hexadecanal,0.1,131.287,294.1760975,44.62871087,-24.07100284,Good,92.29635404,10.78145838,9.540729191,2439.9583,39.9583
16,Hexadecanal,1,112.289,291.3057797,38.54678068,-59.42503691,Good,92.33200189,10.76719924,9.533599621,2441.0123,41.0123
16,Hexadecanal,10,166.672,288.1658589,57.83891285,27.10601727,Good,92.37099807,10.75160077,9.525800386,2442.1653,42.1653
16,2-Hydroxyhexanoic Acid (DCM),0.01,233.887,284.3059078,82.26596549,78.44304822,Good,92.41893665,10.73242534,9.51621267,2443.5827,43.5827
16,2-Hydroxyhexanoic Acid (DCM),0.1,181.732,281.5633109,64.54392066,45.06674064,Good,92.45299828,10.71880069,9.509400345,2444.5898,44.5898
16,2-Hydroxyhexanoic Acid (DCM),1,407.99,278.8953315,146.2878557,131.6416257,Good,92.48613319,10.70554672,9.502773362,2445.5695,45.5695
16,2-Hydroxyhexanoic Acid (DCM),10,262.314,276.1402076,94.99304802,94.72913851,Good,92.52035039,10.69185984,9.495929922,2446.5812,46.5812
16,Hexane,0,271.652,271.652,100,100,Good,92.57609159,10.66956336,9.484781682,2448.2293,48.2293
16,Methyl Palmitate,0.01,294.434,266.1489548,110.6275244,109.6065825,Good,92.63032097,10.64787161,9.473935807,2449.8327,49.8327
16,Methyl Palmitate,0.1,64.5447,262.7834277,24.56193702,-207.1340136,Bad,92.66348632,10.63460547,9.467302736,2450.8133,50.8133
16,Methyl Palmitate,0.1,250.092,259.229821,96.47501165,96.34621619,Good,92.69850509,10.62059796,9.460298982,2451.8487,51.8487
16,Methyl Palmitate,1,274.124,255.6278216,107.2355889,106.7473765,Good,92.73400074,10.6063997,9.453199851,2452.8982,52.8982
